,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ABCC10,-0.15759304,0.3391995,0.20004731,-0.074828446,-0.07448145,-0.35292915,0.5678295,-0.13833022,0.0390003,0.41165352,0.011211482,0.035125133,-0.17678703,0.46524492,0.12278523,-0.58135575,-0.2091256,0.14830948,-0.19709767,0.929219,-0.023498015,-0.72476983,-1.2625281,-0.41016772,-0.43623477,-0.6233596,-0.6659497,-0.30122405,-0.3294719,0.48540148,0.025021236,-0.16053773,0.2771848,0.27103573,0.5538802,-0.5344469,-0.28438675,0.276204,-0.5420603,0.012017931,-0.44240752,1.3243802,1.1651623,-0.55920607,0.024711303,-0.91903025,-0.1940377,-0.62659764,-0.48671857,0.7045961,-0.1536595,0.23340057,0.48454666,-0.21470433,0.07762573,0.18117343,0.53427255,0.58065176,0.06541392,0.4659628,-0.1867442,0.32553822,1.6744211,-0.35045487
ABCC10_Overexpression,0.8121834,-0.95061594,0.6833647,0.9842633,0.1390394,1.5650853,0.60642374,-1.3126034,-0.19903772,-0.8094356,0.6452632,-0.8175977,0.009014282,-0.25513616,-0.31937462,-0.4670667,0.7193156,0.3460241,-0.4766098,0.12168189,0.63327587,-1.0692316,0.4098358,0.36826319,0.016749367,-0.023841422,-0.05089526,-0.7602971,0.3910155,0.46339017,-0.25177357,-0.35931578,0.26227003,-0.201541,0.58157367,1.030387,1.073789,0.54052824,-0.324612,-0.26461014,-0.8925666,0.44898877,-0.00045032916,0.28343228,-0.7326377,-0.04506993,0.5819491,-0.4325004,0.0026500127,0.05207026,-0.65149945,0.63309824,0.9115861,-1.8472234,0.7909271,-0.94672376,-0.7954502,-0.52865046,-0.7686375,-0.0014711466,-0.9715178,-0.1813051,-0.12006503,0.11603021
ERBB2,0.86810505,0.13538289,-1.1507798,0.35208255,0.28797108,0.033362884,-0.18466567,0.09340333,0.1761819,0.119714886,-0.31396717,0.12303657,-0.29598185,-0.05130517,0.28126886,-0.09307282,0.5371812,-0.89657927,-0.10266729,-0.0063356906,-0.063943826,0.1195943,0.47614595,0.15867423,0.06733703,0.08936889,0.45519462,-0.12388842,-0.15258974,0.10554736,0.33386946,-0.038627412,-1.4025378,0.2590014,-0.06659825,0.088200435,0.962244,-0.10320943,0.3506456,-0.44270027,-0.0013322586,0.14186957,-0.29723853,0.18827532,0.6654599,-0.051219072,-0.15092456,-0.032164853,-0.093699716,0.6118498,0.16973852,1.0078762,-1.0408276,-0.15308006,0.3108937,0.028073143,-0.42040652,0.40425053,-0.3851893,0.22639689,0.18726096,0.17251593,-0.105232246,0.9780421
ERBB2_Kinase Domain Mutation,0.056578152,0.016205957,-0.65244067,-0.46995395,0.13602039,-0.6438017,0.11632448,0.05982779,-0.42093968,-0.20656736,-0.03390904,0.70799613,0.2570507,-0.24830247,-0.60484695,0.43252534,1.3613154,0.073824495,0.043217458,2.0155191,-0.18226025,0.55800015,0.43305817,0.024623785,-0.31755832,-0.46436915,-0.3230802,0.14363223,0.17216945,0.007630636,-0.4982243,0.059979003,0.038499467,0.7576456,0.2297786,-0.68268603,-0.06444342,-0.38588902,0.32911804,0.27711725,0.44574833,0.19532917,-0.15020008,1.0218357,0.35469744,-0.15043426,-0.54088837,-0.9408608,0.006946876,0.034787826,-0.2580289,-0.11222705,-0.18912175,0.29357493,-0.75211257,-0.15566377,-0.23867925,-0.9207215,-0.16378063,0.04979629,-0.17646864,-0.8185532,-0.405591,-0.3758555
ERBB2_Y772_A775DUP,-0.09295651,0.5492336,-0.19025211,-0.1151949,-0.21824627,0.35273993,-0.10030456,-0.50670785,-1.3712646,-0.5187122,-0.7586313,-0.2261477,-0.7504383,0.6209819,0.007429787,-0.47215086,-0.87779105,0.802369,-0.113464646,0.421643,-0.2887939,-0.48316997,1.4527973,0.011473927,1.0413424,-0.6279994,0.39076638,0.034243062,1.8121278,0.45718732,-0.39897317,0.83484876,0.04010313,0.12699652,0.42737886,-1.6107924,-0.94975096,-0.5467581,0.91546,-0.5539177,0.29844388,0.49070808,-0.29043674,-0.71036977,-0.011416041,-0.25954115,0.19463556,-0.9319716,-0.40256304,0.09405324,-0.9015043,0.6256881,-0.143405,0.19013742,-2.1959913,-0.13382627,-0.8558507,-0.07408171,0.84028786,0.730859,-0.05016408,-0.017163325,-0.61695296,0.038662896
Osimertinib,-0.8802452,1.4781884,-0.39798865,1.8698186,0.2829062,-0.022811456,0.16886991,-0.111661926,1.1192491,-0.29243368,0.4880878,0.41947785,-0.8607426,-0.41020507,0.0144843245,0.2935271,-0.7506256,0.09704415,-0.0973721,-0.28788462,0.2036563,-0.2643732,0.38957074,0.14009206,-0.37630552,-0.22398508,0.0021288563,-0.2742548,0.29186845,-0.25594547,0.54938,0.08672309,-0.001175428,-1.2171791,-0.018573146,0.057623878,0.3517668,0.4038706,0.23272495,0.55173624,0.292462,-0.7987937,-0.41924572,0.24478416,-0.14360113,0.7264375,-0.73181283,0.04179761,0.7472957,0.004618555,-0.4043476,-0.39696324,-0.28830934,-0.48050135,0.13699573,0.792888,-0.42991415,0.06875563,-1.223179,-0.9764771,0.58460075,0.50192,0.1969619,1.2903429
EGFR_C797S,0.09461242,0.30746108,-0.46840024,0.22761492,0.27096054,-0.037111904,-0.0911477,-0.9437693,-0.7990245,0.1462744,-0.14837234,-0.82581663,-0.60136133,0.273992,-0.08800773,-0.29834202,0.023522926,0.5895749,0.37226176,-0.5614036,0.1422638,0.13350055,-0.4348065,-0.47399625,-0.0842365,-0.20628378,0.02973732,-0.34616837,-0.53979534,0.019795004,-0.77366495,-0.7888441,1.2939408,-0.33809084,-0.28669682,-0.22430907,-0.53323233,-0.10694021,-0.098810755,-0.21038406,0.34469354,-0.041752785,-0.025878156,1.7004384,-0.19289546,-0.3778606,0.9831489,-0.09245813,0.58276486,0.30657008,-0.23544554,-0.20223509,0.21428487,-0.16277085,0.49995893,0.022847809,-0.45803365,0.13917647,-0.18581067,0.08597363,-0.030939654,-0.9328579,0.6219075,0.3509467
KRAS_Mutation,1.1409752,0.72870684,-0.6995941,-1.188926,-0.3596209,-0.15080437,-0.26226714,-0.2214843,1.0093676,-0.2011116,-0.08148589,-1.7101215,1.0722138,0.09894059,-0.3788033,0.51467234,-0.22580181,0.047101498,0.3651852,0.49724174,-0.17664269,0.39531764,-0.40833488,-0.08012269,-0.3929225,0.20387673,-0.48222664,0.09701601,0.77916795,0.40846482,-0.48136708,0.43392986,0.5688847,0.62036914,-0.21878996,0.13150053,-0.24137476,-0.5700423,-0.18335165,-0.6221155,0.26501897,-1.1151001,1.3855698,0.07529894,-0.6329685,0.22126588,0.84474313,-0.5392063,0.03775689,-0.8587048,-1.4048759,0.4292338,0.09485436,0.5376318,0.89687127,0.469725,1.1324354,0.8551393,-0.93736243,-0.1134275,-0.12504324,-0.8385659,-0.08795877,0.16068971
B-Raf/Vegfr-2 Inhibitor Raf265,-0.09334732,-0.10852477,-0.09068932,0.2546542,0.100612454,-0.038829386,-0.02495523,0.36804783,-0.29999655,0.10804096,0.31848708,-0.057698254,-0.12155914,-0.04011071,0.015631901,-0.24082172,0.19205642,0.06991296,0.18493454,0.3639794,-0.0040209615,-0.5553383,-0.21832262,-0.24811631,-0.10168687,0.18385991,0.24360292,-0.6975148,0.2921394,-0.31591287,-0.19000632,-0.15295035,0.48436666,-0.10205247,-0.37850988,0.52369714,-0.1654362,-0.28129968,-0.83221865,-0.4946218,0.021806778,-0.6499152,-0.30434275,-0.38646367,1.46276,0.005818891,-0.20668983,-0.2067092,-0.15744603,0.46866852,-0.33376256,0.30078733,0.06034273,-0.4100611,-0.043138377,0.30882016,-0.5344993,0.741346,0.3140832,-0.41561848,-0.032605246,-0.6990092,-0.52189595,-0.1360336
Mek Inhibitor Ro4987655,0.30642897,0.23188913,-1.8436533,-1.2433257,0.36348906,-0.6990674,-0.4974509,0.6192259,-0.0006648339,0.08678596,1.3284594,-0.2966101,-0.8769769,0.89021456,-0.20160119,1.059487,0.33685672,-0.22910582,-0.66991526,0.9679982,0.6853638,0.04741027,-1.2077988,-0.2213247,-0.56990284,-0.88882643,-0.32763657,0.2779316,0.42344257,0.43700534,-0.07938941,-0.32168806,-1.1225009,0.851495,0.5183037,-0.2257565,-0.24851924,0.8076623,-1.0139354,-0.30512935,-0.032280512,-1.1979775,1.8159271,0.38148582,0.45551348,-0.16837074,0.5878035,0.12130235,-0.33076018,-0.08064664,-0.9251845,0.6387011,-0.24402215,-0.8323935,-0.2816085,0.605212,1.1366388,1.123334,0.602145,0.32552406,-0.14565635,-0.30165195,0.3153942,0.06468627
V::NTRK1,-0.938796,-0.31996533,0.119146824,-0.36554596,0.06776399,-0.59607834,0.50854355,-0.3980435,-0.05226899,0.23315561,1.4638377,0.035174083,0.06524841,-0.09761015,-0.45152682,0.56913906,0.016535278,0.30817744,-0.12958232,-0.38348493,0.15542407,0.081365235,-0.024201605,0.1997425,-0.33963245,0.36910212,0.7012465,-0.89249456,-0.15482695,-0.27312067,0.038427506,0.22451328,-0.033617917,-0.096213385,0.3710559,0.28063482,0.89368606,-0.7367143,0.10162965,-0.13683255,0.20578738,0.87510896,0.14577769,0.17074123,0.188351,0.56009585,-0.11222845,-0.5452524,-0.096236646,0.25452125,-0.3179749,-0.72204095,-0.682556,0.44424438,0.042057794,-0.861247,-0.62868816,0.23020345,-0.23423904,0.23262616,0.7345322,1.0656575,0.46239424,-0.05642969
V::NTRK1_Fusion,-0.72108954,0.8838876,-0.080836594,0.11112151,0.5471996,-0.5773802,-0.37497002,0.12479533,0.01629717,0.20190223,0.16557223,0.571649,-0.4488097,0.43719617,-0.17771827,-0.5204084,0.4475293,0.26581872,-0.054720275,-0.30581176,-0.96432406,-0.31677654,-0.7807456,-0.21484025,0.9584712,0.14084785,-0.40352276,-0.23973921,0.7785534,-0.7528724,0.22858404,-0.12676813,-0.06485171,-1.2462808,-0.9250026,0.17703727,0.8923637,-0.7544859,0.64150655,0.360436,0.5949305,-0.1113928,0.1322142,0.44601828,-0.21048878,-0.2671964,-1.5883181,-0.7327565,-0.8337251,-0.19048649,-1.1840099,-0.42579535,0.97498846,0.49317205,0.35167325,0.22405513,-0.22121495,-0.40553075,-1.0938866,0.041477446,0.59818196,0.010841928,-0.5012178,0.152974
Larotrectinib,-0.14930177,0.08133269,-0.049309958,-0.67619425,-0.18601727,-0.5239853,-0.14580815,-0.3233514,0.43086877,0.8383714,-1.1357095,1.5179389,0.16368201,-0.9223231,-0.044492822,-1.8720964,0.28240326,-1.2206513,-0.3265459,-0.19695142,0.012144191,-0.35934246,-0.63380784,0.65367115,0.2714863,-0.5666403,-0.26227742,0.6429026,0.49087885,0.00052761217,0.15692876,0.13045669,0.29581413,1.589753,-0.051524762,-0.6623913,-0.81641805,-0.85606503,0.6280451,0.3903204,-0.41642162,-0.09313886,-1.2617042,-1.1354595,-0.13625677,0.5125187,0.49970433,-0.07645799,0.11774831,-0.047749735,-0.34966996,-0.59593165,0.49571648,0.5160737,0.9489371,-0.12354392,0.81552565,-0.09390462,0.83687633,-0.69186664,0.2927959,-0.675351,-0.027836155,-0.13872625
Lestaurtinib,-0.05104453,0.46033752,-0.2682272,-0.24819578,0.083675526,0.16800568,0.25210226,-0.1432255,-0.55357146,1.0654078,-0.22615667,0.12524317,0.13781568,-0.55175626,0.21565528,0.35221964,0.12777494,-0.0124338595,0.24964315,0.24271853,-0.8829176,0.09175438,-0.513492,0.16052552,0.061979175,0.20197958,0.022014998,-0.13910647,-0.19557747,-0.059899993,0.3199657,0.03981356,-0.9554187,0.69051385,-0.20275909,0.07847937,0.16470122,0.24151891,0.3659613,-0.028574338,-0.61974895,-0.36247334,0.5346155,0.1527256,-0.22775368,-0.020721024,-0.25336397,-1.3321223,-0.08164005,0.2919932,0.33142656,-0.35200223,-0.42306727,0.04256557,-0.7266924,1.805111,-0.4969359,0.032674212,-0.18961349,-0.08458598,0.04478911,-0.6549866,-0.18053107,-0.21484125
ERBB2_Amplification,-0.46708462,-0.1026161,-0.14449048,-0.28552878,0.53092927,0.10150878,-0.004547792,0.26849595,-0.89350617,2.3889825,0.04049379,0.60216606,0.102014564,-0.5372013,0.23597862,0.3393876,0.20121211,-0.3905753,1.3037808,-0.47781274,-0.091490954,-0.23375072,0.67124397,-0.59829617,0.17707475,-0.093327925,0.6844838,-0.31137282,-0.6364614,-0.032941066,0.055655655,0.24477006,-0.4578955,0.1639563,-0.102351665,-1.326244,0.43032563,-0.69330704,0.05236269,0.30068952,0.13932799,-0.89114344,-0.54657054,0.43578422,-1.1320158,0.36460218,0.12473081,0.0037561487,0.109957285,-0.72683114,-0.7853743,-0.8752375,0.23719929,-0.19975355,-0.10471934,0.5889877,0.36080933,0.22485428,0.2402917,0.05831098,-0.49079594,-0.27779156,-0.20681927,-0.6359669
Trastuzumab,0.2082673,-0.672782,-0.47643715,0.9470162,0.509198,-0.23558153,-0.1039921,1.7976829,0.109340034,-0.5012844,-0.41255182,0.37637827,0.35485315,0.706785,0.5268222,0.099677645,-0.33060184,0.19469531,-0.10058784,0.47937918,0.20206164,-0.046619654,0.0455484,0.09427076,-0.05323464,0.20222864,0.9042136,-1.4153608,-0.035365526,0.15809262,0.28711122,0.1553069,0.013506132,-0.2427272,0.49379006,1.1184223,0.02139083,0.14255169,0.49008346,0.7971146,-0.08277194,0.10352458,-0.3451851,-0.007032462,0.22784294,-0.61753774,-0.37290773,-0.24243717,0.027711844,0.34559172,-0.4565115,-0.683851,-0.2859542,-0.24893811,-0.43818596,-0.13440853,0.07866617,0.15624887,0.171712,0.97622657,-1.2086965,0.13544846,-0.25788358,-1.6481653
Lung Small Cell Carcinoma,0.5331551,0.6832603,0.7896774,-0.7323646,-0.1848641,0.70307624,-1.138198,-0.2711529,-0.45107147,-0.09829396,0.6617053,-0.24569258,-0.09473853,-0.78197277,0.8325284,0.7933762,-0.37147748,1.6919335,0.41125986,-0.8147534,0.96012557,1.2383368,0.27675945,-0.015661206,0.34305048,0.5518203,0.6049023,-0.5334661,0.32555902,0.259886,-0.24908769,0.9298794,0.5903531,-0.59149665,1.0774472,-0.44015878,-0.46166685,0.29962686,-0.64893854,0.1268732,-0.07167448,0.09754473,-0.7146958,0.5499995,0.2964411,0.078805275,-1.7969488,0.16775411,0.90859485,0.069029994,0.5037833,-0.55551386,-1.459039,-0.37552327,0.66159904,-0.5534436,0.54453963,1.9110665,0.47129998,0.3013862,-0.88273805,-0.6037113,1.027564,0.06978247
Irinotecan,-0.16749232,0.40709934,0.48594832,-0.8451428,-0.66018426,0.28069887,-0.5647915,-0.14050953,-0.7277547,-0.07032071,-0.7934946,0.7910777,0.71623194,-0.2733674,0.010409905,-0.46885568,0.16231939,-0.51458496,-0.62565017,0.2813448,-2.2499938,0.08979922,-0.85309684,-0.14081588,-0.18887727,0.45123968,0.02720556,-0.613149,-1.1842072,1.3091183,0.7521512,-1.8764001,-0.01085436,0.07450511,-0.18201837,0.5739944,-0.38623494,-1.089421,-0.0044786856,-0.32400906,-0.10738666,0.2758228,0.24459104,0.6090644,-0.11327489,-0.38384572,0.13419145,-0.018651113,0.8620013,0.117822714,-0.48489907,-0.08698744,-1.660882,0.5830928,1.5140285,-0.13563989,-0.79224074,0.9486627,0.30921003,-0.23911552,-0.3206979,-0.32215554,0.6834471,-0.85568196
Lung Carcinoma,0.5067906,0.18330252,0.074476205,-0.75622016,-0.62223697,-0.8824376,0.82288694,-0.22703837,-0.1984555,-1.2806224,0.14060138,0.6527107,-1.2490555,0.50842404,0.6032465,-0.1773936,-0.19346912,0.1840292,-0.46393925,0.07951556,-0.045089655,-0.48664767,-0.82423973,-0.16564962,0.78712326,-0.01340639,0.004320174,0.3582544,-0.16532376,0.2749851,0.6257245,0.7799636,0.6134706,-0.04457339,-0.26140055,1.239211,0.14745617,0.82771784,1.4469877,-0.30840486,0.603981,-0.14640114,0.016037244,-1.485754,-0.08223584,0.9442523,0.400928,1.133367,-0.065643094,0.054713815,-0.26936454,-0.20658076,-0.06694512,0.8054505,-0.29826045,-0.19676618,0.22407576,0.0031374232,0.48123562,1.3544793,0.17198543,0.34965757,-0.25399762,-0.09076975
ERBB2_G778_P780dup,0.1367699,0.616681,-0.29629633,1.2734742,-0.6471467,1.0415571,-0.3161914,-0.29041684,-0.087320685,-0.6702134,-0.43228784,0.276193,0.19328855,-0.40007716,-0.0859689,0.6834416,-0.31802914,-0.4643231,-0.1765904,0.7292432,-0.43595305,0.07505583,0.025909156,0.4732445,-0.55580544,-1.5648283,-0.5628065,0.5645303,-0.023293007,-0.4670568,0.22142646,0.19176036,0.43256065,0.17941621,-0.16728908,0.014962506,0.14657475,0.25052646,-0.3047214,0.15862046,-0.26980606,0.29273838,1.6107018,-0.10332735,-0.21060953,0.62294054,-0.3827103,0.49465346,0.86800295,-0.5695211,0.06580253,-0.41661274,-0.50613713,-0.61506814,-0.2146911,-0.62934333,0.2347123,-0.32967433,0.41818264,-0.46363425,0.4357821,-0.20702288,-0.029078597,-0.502581
Trastuzumab Emtansine,0.31867775,0.18143226,0.46199065,0.75686383,-0.43167067,0.7904638,-0.35810778,-0.35291728,0.56956154,-0.100803375,-0.22722822,0.5476936,0.05811394,-0.36065888,0.25370926,-0.09860214,-0.26130843,-0.47889164,0.059934855,0.86259335,-0.15013564,0.26247007,-0.391624,-0.6160963,-0.009761539,-0.19876458,0.0038674849,-0.09126806,-0.6685742,-0.17197701,0.74473596,-0.48664764,-0.66158885,-0.2384004,-0.20460446,0.901196,0.7224307,-0.47740412,0.14151861,0.020771531,-0.030217845,-0.2593603,-0.12286304,0.16252463,0.6229958,0.062145974,-0.24655499,-0.7186661,-1.5004226,0.3863458,-0.9502886,0.7426848,0.28600687,-0.035674963,-0.49934494,0.020999508,0.48141047,-0.16552745,0.06967857,0.392083,0.37567988,1.2318752,0.063652456,1.1143527
ETS2,-0.41725308,-0.29434136,0.22420332,-0.13805859,-0.07647424,1.0095786,-0.23469815,0.01812455,-0.1500845,-0.6451119,0.9508425,-0.18976857,0.7747852,0.24143447,0.91357535,-0.054182824,0.54223377,0.63014644,-0.059731413,0.7879876,1.522205,0.16467053,-0.04266391,-0.25496176,-0.09290877,-0.031458694,-0.08808099,0.10586978,-0.21596338,-0.22201017,0.16516753,0.011975151,-0.8574474,-0.43129456,-0.0032334065,0.021085054,0.0408568,0.33082446,-0.22118461,0.02065401,-0.16639881,-0.052890763,0.3484598,0.2659306,-0.026132917,0.20821445,-0.013039288,-0.1964745,0.14742912,0.10666683,0.077948585,0.24535456,-0.37109682,-0.27168816,-0.54286766,-0.49538752,-0.10627515,0.15298997,0.36495566,0.33675492,-0.26323682,-0.1918163,0.30128664,0.28588957
ETS2_RS461155,-1.234847,0.17449535,0.47932735,0.8046443,-0.035411257,0.12890539,0.11565681,0.17155908,-0.0501133,-1.233841,-0.7516716,-0.08537268,-0.9947748,-0.40581122,0.007974037,-0.4246072,-0.1384288,0.9201451,0.38771066,0.2390987,0.086802594,0.010886333,0.37801975,1.1953009,-0.6690852,-0.08828607,0.4577992,-0.1937632,-0.20679124,-0.7138846,-0.4861518,0.14979787,0.80413455,0.074107476,-0.16251415,0.06598012,0.19094306,-0.026362855,0.33701625,0.71389455,-0.20565669,0.1378965,0.106931224,-0.23587899,-0.4035083,0.46026787,-0.08877648,-0.30143523,0.23034173,-0.5297889,0.7674821,0.54454905,0.44644254,-0.5950594,0.7806436,-0.85299194,1.2077305,0.16501397,0.2877815,-1.081439,-0.0056180046,0.44968125,-1.243932,0.3585577
MET_Amplification AND  Splice Site (c.3028G>A),0.40378928,0.68865585,0.21970288,-0.07260645,0.7365549,-0.4787373,0.09211626,-0.017995466,0.7957343,-0.2515917,-0.14708711,-1.1321181,0.23152465,-0.1140469,0.09102379,-0.1302943,0.002656802,0.032781288,0.5645642,-0.296267,0.070254155,0.3865538,-0.18386671,-0.5756916,0.10738368,-0.6946776,0.03166363,0.033613056,-0.50137514,0.056031547,0.12384009,0.32220924,-0.091928184,0.10525737,0.46424657,-0.44559997,0.2420576,-0.080762304,-0.30017644,-0.09049366,-0.4893105,0.91532916,1.2899272,0.07066203,-0.08902687,0.07664597,0.12270806,0.0026775363,0.29288042,-0.3099158,-0.14509447,-0.36178052,-0.1445161,-0.34710005,0.13137825,-0.15029678,0.29716656,-0.0453147,-0.055887744,-0.156082,0.283562,0.07830732,-0.07284379,0.20374773
ROS1,0.056019202,0.20764996,-0.11311635,-0.52177256,-0.49994326,0.21937957,-1.3642786,0.3637823,1.124448,-0.1691483,0.45162016,-0.050400417,-0.31293392,-0.3204389,-0.0020367808,-0.21254703,0.19860208,0.0219639,-0.21896166,-0.90518147,0.09608501,-0.007907945,0.20024535,0.24050474,0.28556886,0.2432122,-0.049930055,-1.3168504,0.38221073,-0.80498224,0.07203643,-0.55579793,0.23001502,-0.10182886,-0.02235736,-0.77736163,-0.3618953,-0.031260315,0.43386698,0.10603156,0.044927124,0.40902787,1.040814,0.23484248,-0.044207867,-0.07064295,-0.20759855,0.374579,-0.43136832,-0.82073385,-0.09181154,0.0035551845,-0.07777546,-0.53084636,-0.25930274,-0.30291596,-0.40934408,-0.09035101,0.2573826,0.08499557,-0.042361822,0.7626354,0.28757006,-0.07294042
ROS1_G2032R AND CD74:: Fusion,0.19480857,1.1884527,1.0433143,-1.5093826,0.7598001,-0.1584071,0.44347847,0.010171684,0.7957595,-1.2165651,0.6390596,0.27228034,0.45390972,0.023857893,-0.4556572,-0.59319,-0.34432113,-0.43071774,-0.29468837,-0.3217032,0.6716768,0.0006835313,0.1646625,0.1883291,-0.35189074,-0.52961296,-0.8529996,-0.21986356,0.45231372,0.22529082,0.27803752,0.11151832,-1.0017285,-0.4076927,-0.24401426,-0.019570021,0.29081264,-0.8193574,-0.71123105,0.5941666,-0.074884444,-0.07433963,-0.44039884,0.5635334,-0.1951725,0.32641634,0.76051307,-0.07373111,-0.8875856,0.8256014,0.063415304,-1.9033629,0.024757996,0.010563776,-0.2565928,0.1658395,0.5311563,-0.08419408,1.1067863,-0.06621572,-0.9461109,0.24830334,-0.82257557,-0.93690807
Cabozantinib,-1.3739951,0.20703068,-0.49042988,0.77527344,0.8937741,-0.27565423,0.39681447,0.0026466018,-0.38254946,-0.20624729,-0.61833954,-0.3709029,0.26858234,0.8846419,0.12458855,-1.3082576,1.4561363,-0.5666264,0.030696878,-0.2661098,0.116640195,-0.33112228,-0.61997813,-0.10368888,0.3994117,0.18059774,-0.40091357,-0.6566956,-0.6356045,-0.07852033,-0.6134384,0.15260588,-0.46160224,0.41496417,0.10815153,-0.109346785,0.15212107,0.24469171,0.54027045,-0.2786153,-0.14327253,0.5942647,-1.0078945,0.258643,0.27151892,0.4180633,-0.5274307,-0.76046443,-0.56568784,0.29200462,-0.24882936,-0.097459204,0.03337962,-0.39051896,0.16148762,0.23865542,0.55329245,0.10390418,0.347294,0.25110617,0.21829192,1.3042468,0.38399723,-0.2854753
Lung Acinar Adenocarcinoma,-0.12166623,-0.22907773,0.22398715,-1.315216,0.14046016,-0.54954666,0.36869523,-0.20375012,0.19969152,-0.24565415,-0.40793425,-0.6042925,0.106563486,-0.905343,1.1715295,0.21874924,0.42798904,-0.1995658,0.781626,0.17501621,-0.53320664,0.015653377,1.2186428,0.38094735,0.7623343,0.4651158,0.7544263,-0.04419657,-1.2285193,-0.37869918,1.2995771,-0.8858747,0.5115853,-1.3247206,0.2386619,-0.14822978,-0.10553836,0.26921576,0.29679596,-0.27854407,1.0223979,-0.9477172,0.18929553,0.34685364,-1.4576783,0.38392246,0.12602532,-0.42526707,-0.22490567,0.40909117,0.739532,0.5364617,-0.2017796,-0.62587905,-0.14897102,0.15192872,0.5116989,0.16737585,-0.15115532,0.46750215,-0.01859326,0.40328774,0.2778024,0.08643863
KRAS_G12C,-0.5198891,0.027386962,-0.049795352,-0.26971665,-0.55201054,0.57281417,-0.19264275,0.6237478,0.15296106,0.5870896,0.64854157,0.24138103,-0.68146485,-1.6975278,-1.1298771,-0.32133567,0.11807614,0.17492355,-0.3021058,0.3923345,0.45075348,-0.13867567,-0.1674811,0.34169692,-0.1693897,0.28637683,-0.5914244,0.34324697,0.17734054,-0.11108909,0.6426314,0.15725283,-1.8528792,-0.6341844,0.35212293,-0.0172509,0.1587524,0.20434426,0.5042805,-0.093169264,-0.3385591,0.16305105,-0.12119609,0.09661552,0.2510847,0.06831057,0.3022053,0.8124636,0.66166675,0.07074176,1.196642,0.07724173,0.2444701,0.0996351,-0.63575286,0.54579204,0.2575691,0.14925726,-0.5012894,0.26952663,-0.04858101,0.62371683,-0.39524445,0.15455101
STK11,0.009028244,0.0686269,0.69276303,0.05590016,0.5839992,0.50829107,-1.376635,0.026010124,0.086860955,0.15019663,0.24199672,0.11158291,0.7699124,-0.39771697,-1.5914053,0.11673672,-0.252836,-0.070167825,-0.021727527,0.19451205,-0.11928086,-0.2169662,0.9228733,0.5029066,1.2258328,0.26391113,-0.2760509,0.11087723,1.42208,-0.18441637,-0.00509311,-1.1785414,-0.2322484,-0.10392354,-0.17982006,-0.15150872,0.32647583,0.10695061,0.13498935,0.7950406,1.283487,-0.06884584,-0.4101955,-0.848886,0.35645303,0.33521843,1.3331481,0.29411468,-0.44632712,0.09350893,0.55447227,0.13667765,-0.34922612,-0.025375033,0.28105265,0.027216777,-0.5118654,0.10896245,0.3998832,0.39822447,0.3329149,-0.35738945,0.102916986,0.2867663
